freq[Hz]	db:Trc1_S21	ang:Trc1_S21
1.393000000000000E+011	-6.638905723246317E+000	-1.820467542612282E+001
1.393500000000000E+011	-6.564496534529077E+000	-1.589117366933108E+002
1.394000000000000E+011	-6.269724503200961E+000	6.383790701863992E+001
1.394500000000000E+011	-6.102885050278970E+000	-7.155209273705569E+001
1.395000000000000E+011	-6.284472911213595E+000	1.529411300551595E+002
1.395500000000000E+011	-6.471800503596799E+000	1.437754180240597E+001
1.396000000000000E+011	-6.357505371387572E+000	-1.236595516418540E+002
1.396500000000000E+011	-6.238776717496532E+000	9.999632043716484E+001
1.397000000000000E+011	-6.286975371575804E+000	-3.507116817389536E+001
1.397500000000000E+011	-6.480690225280997E+000	-1.719064465451387E+002
1.398000000000000E+011	-6.365609988714430E+000	5.072907648572563E+001
1.398500000000000E+011	-6.284116603983389E+000	-8.678443393985347E+001
1.399000000000000E+011	-6.149655997357582E+000	1.368858974998993E+002
1.399500000000000E+011	-6.249121658812645E+000	4.473665301336484E-001
1.400000000000000E+011	-6.388267855759367E+000	-1.385251846131030E+002
1.400500000000000E+011	-6.306504467175891E+000	8.362369692097083E+001
1.401000000000000E+011	-6.042664575439092E+000	-5.341845234763908E+001
1.401500000000000E+011	-6.109161946814245E+000	1.710198430588816E+002
1.402000000000000E+011	-6.534898191148439E+000	3.315545263633041E+001
1.402500000000000E+011	-6.219515117933176E+000	-1.081536164374718E+002
1.403000000000000E+011	-5.948244567466534E+000	1.161454846205183E+002
1.403500000000000E+011	-5.973755546648822E+000	-1.795923777128616E+001
1.404000000000000E+011	-6.676788741921405E+000	-1.542391868025111E+002
1.404500000000000E+011	-6.695536859612590E+000	6.291473114763991E+001
1.405000000000000E+011	-6.078967026241492E+000	-7.292272136847787E+001
1.405500000000000E+011	-6.058876725805353E+000	1.539327712888872E+002
1.406000000000000E+011	-6.682738879470112E+000	2.020520297022781E+001
1.406500000000000E+011	-7.246381651299738E+000	-1.229060800226472E+002
1.407000000000000E+011	-6.187250435655123E+000	9.936684387092315E+001
1.407500000000000E+011	-6.090956251423594E+000	-3.393342424496760E+001
1.408000000000000E+011	-6.483455732037633E+000	-1.675305593342903E+002
1.408500000000000E+011	-7.253124661905638E+000	5.190676472213141E+001
1.409000000000000E+011	-6.320469336783491E+000	-8.831770652900001E+001
1.409500000000000E+011	-6.001709138050726E+000	1.371120263135804E+002
1.410000000000000E+011	-6.180157658404360E+000	2.636047158852814E+000
1.410500000000000E+011	-7.070948817993417E+000	-1.353559407871251E+002
1.411000000000000E+011	-6.576517037590716E+000	8.370919684854366E+001
1.411500000000000E+011	-6.189058345032361E+000	-5.196321532407789E+001
1.412000000000000E+011	-6.176725286588638E+000	1.741344144701828E+002
1.412500000000000E+011	-6.941493777021497E+000	3.638227106963792E+001
1.413000000000000E+011	-6.580485525040902E+000	-1.049050700392680E+002
1.413500000000000E+011	-6.271405398331194E+000	1.199195714444959E+002
1.414000000000000E+011	-6.211419150446946E+000	-1.443489320390140E+001
1.414500000000000E+011	-6.776643328520806E+000	-1.497115877432554E+002
1.415000000000000E+011	-6.385762266708470E+000	6.907531596385111E+001
1.415500000000000E+011	-6.000863493636577E+000	-6.664895276352762E+001
1.416000000000000E+011	-6.028492409231166E+000	1.588634949636791E+002
1.416500000000000E+011	-6.468868869005767E+000	2.180845730711274E+001
1.417000000000000E+011	-6.345546774761201E+000	-1.187333900903431E+002
1.417500000000000E+011	-5.956743798869876E+000	1.058906310964885E+002
1.418000000000000E+011	-6.063727343909754E+000	-2.950069844688852E+001
1.418500000000000E+011	-6.522635377542478E+000	-1.666306519445727E+002
1.419000000000000E+011	-6.496150955815987E+000	5.354493205025516E+001
1.419500000000000E+011	-6.026085008506056E+000	-8.422217829978933E+001
1.420000000000000E+011	-6.054007550715435E+000	1.408759238516575E+002
1.420500000000000E+011	-6.379166164233727E+000	3.650411099340621E+000
1.421000000000000E+011	-6.498547785486051E+000	-1.360266237271757E+002
1.421500000000000E+011	-6.092421576617158E+000	8.653026490763449E+001
1.422000000000000E+011	-6.019038522358642E+000	-4.873432930754310E+001
1.422500000000000E+011	-6.134067073789401E+000	1.749622606991022E+002
1.423000000000000E+011	-6.141116019003488E+000	3.799012263648974E+001
1.423500000000000E+011	-6.204489003118670E+000	-9.975803214063467E+001
1.424000000000000E+011	-6.141834426425118E+000	1.229815095400634E+002
1.424500000000000E+011	-5.996852232825384E+000	-1.309802218074279E+001
1.425000000000000E+011	-6.183054045990584E+000	-1.480641777134173E+002
1.425500000000000E+011	-6.641560286896347E+000	7.512381014239256E+001
1.426000000000000E+011	-6.558820342907330E+000	-6.550933044829620E+001
1.426500000000000E+011	-6.206657599242848E+000	1.588936219696541E+002
1.427000000000000E+011	-6.265847734557077E+000	2.519823968788305E+001
1.427500000000000E+011	-6.779321216020394E+000	-1.126103291538956E+002
1.428000000000000E+011	-6.775884028105685E+000	1.057151924132588E+002
1.428500000000000E+011	-6.177607003379851E+000	-3.041694376561340E+001
1.429000000000000E+011	-6.212441235075150E+000	-1.649449483404864E+002
1.429500000000000E+011	-6.682508475013852E+000	5.842687943974238E+001
1.430000000000000E+011	-6.807447257069406E+000	-8.248099069248029E+001
1.430500000000000E+011	-6.158077423211069E+000	1.405113540940135E+002
1.431000000000000E+011	-6.224803509498855E+000	7.249369552019201E+000
