freq[Hz],db:Trc2_S21,ang:Trc2_S21
1.197232410803601E+011,-6.37E+00,9.555117336474497E+001
1.197432477492498E+011,-6.29E+00,5.729245105656171E+001
1.197632544181394E+011,-5.95E+00,1.697108135262055E+001
1.197832610870290E+011,-5.95E+00,-2.46E+01
1.198032677559186E+011,-6.03E+00,-6.45E+01
1.198232744248083E+011,-5.97E+00,-1.05E+02
1.198432810936979E+011,-6.10E+00,-1.45E+02
1.198632877625875E+011,-6.02E+00,1.762478846025756E+002
1.198832944314772E+011,-5.69E+00,1.361894052990145E+002
1.199033011003668E+011,-5.50E+00,9.383125024681391E+001
1.199233077692564E+011,-5.81E+00,5.142494096748450E+001
1.199433144381461E+011,-6.26E+00,1.226032831248441E+001
1.199633211070357E+011,-6.30E+00,-2.45E+01
1.199833277759253E+011,-5.99E+00,-6.32E+01
1.200033344448149E+011,-5.78E+00,-1.05E+02
1.200233411137046E+011,-5.90E+00,-1.46E+02
1.200433477825942E+011,-6.08E+00,1.754091113194355E+002
1.200633544514838E+011,-6.08E+00,1.368956951640667E+002
1.200833611203735E+011,-5.90E+00,9.786768696289610E+001
1.201033677892631E+011,-5.76E+00,5.775308881341699E+001
1.201233744581527E+011,-5.76E+00,1.742773470664844E+001
1.201433811270423E+011,-5.88E+00,-2.26E+01
1.201633877959320E+011,-5.98E+00,-6.14E+01
1.201833944648216E+011,-5.83E+00,-1.00E+02
1.202034011337112E+011,-5.63E+00,-1.40E+02
1.202234078026009E+011,-5.73E+00,1.775973063184427E+002
1.202434144714905E+011,-6.08E+00,1.378180126705180E+002
1.202634211403801E+011,-6.26E+00,9.992951351833679E+001
1.202834278092698E+011,-6.04E+00,6.213299736696778E+001
1.203034344781594E+011,-5.67E+00,2.119105324040656E+001
1.203234411470490E+011,-5.64E+00,-2.11E+01
1.203434478159386E+011,-5.88E+00,-6.18E+01
1.203634544848283E+011,-6.01E+00,-1.01E+02
1.203834611537179E+011,-5.61E+00,-1.40E+02
1.204034678226075E+011,-5.31E+00,1.773514933723054E+002
1.204234744914972E+011,-5.38E+00,1.337400167065275E+002
1.204434811603868E+011,-5.79E+00,9.234305152457263E+001
1.204634878292764E+011,-5.90E+00,5.441827499857084E+001
1.204834944981661E+011,-5.48E+00,1.433501929497908E+001
1.205035011670557E+011,-5.14E+00,-2.85E+01
1.205235078359453E+011,-5.20E+00,-7.27E+01
1.205435145048350E+011,-5.72E+00,-1.14E+02
1.205635211737246E+011,-5.70E+00,-1.52E+02
1.205835278426142E+011,-5.31E+00,1.677720705320315E+002
1.206035345115038E+011,-5.03E+00,1.252792856495450E+002
1.206235411803935E+011,-5.09E+00,8.224451423203462E+001
1.206435478492831E+011,-5.30E+00,4.099986379075505E+001
1.206635545181727E+011,-5.36E+00,1.242043382688910E+000
1.206835611870624E+011,-5.20E+00,-3.88E+01
1.207035678559520E+011,-5.06E+00,-8.01E+01
1.207235745248416E+011,-5.08E+00,-1.21E+02
1.207435811937313E+011,-5.18E+00,-1.62E+02
1.207635878626209E+011,-5.31E+00,1.580774264531716E+002
1.207835945315105E+011,-5.21E+00,1.189407911299671E+002
1.208036012004001E+011,-5.11E+00,7.833698621002959E+001
1.208236078692898E+011,-5.13E+00,3.834799275558925E+001
1.208436145381794E+011,-5.17E+00,-1.73E+00
1.208636212070690E+011,-5.27E+00,-4.07E+01
1.208836278759587E+011,-5.25E+00,-7.96E+01
1.209036345448483E+011,-5.32E+00,-1.19E+02
1.209236412137379E+011,-5.32E+00,-1.57E+02
1.209436478826276E+011,-5.25E+00,1.642575712840494E+002
1.209636545515172E+011,-5.14E+00,1.248394439671819E+002
1.209836612204068E+011,-5.15E+00,8.474665667363186E+001
1.210036678892964E+011,-5.52E+00,4.577598559471848E+001
1.210236745581861E+011,-5.46E+00,8.678088934219970E+000
1.210436812270757E+011,-5.27E+00,-2.97E+01
1.210636878959653E+011,-5.05E+00,-6.93E+01
1.210836945648550E+011,-5.06E+00,-1.10E+02
1.211037012337446E+011,-5.31E+00,-1.50E+02
1.211237079026342E+011,-5.27E+00,1.716687381529743E+002
1.211437145715238E+011,-5.08E+00,1.325037571609810E+002
1.211637212404135E+011,-4.82E+00,9.156635878877631E+001
1.211837279093031E+011,-4.95E+00,5.033693545323839E+001
1.212037345781927E+011,-4.81E+00,1.009954718157658E+001
1.212237412470824E+011,-4.83E+00,-3.09E+01
1.212437479159720E+011,-4.79E+00,-7.16E+01
1.212637545848616E+011,-4.79E+00,-1.13E+02
1.212837612537513E+011,-5.01E+00,-1.53E+02
1.213037679226409E+011,-4.90E+00,1.665932971610017E+002
1.213237745915305E+011,-4.87E+00,1.256960136924440E+002
1.213437812604201E+011,-4.89E+00,8.473196391369656E+001
1.213637879293098E+011,-4.92E+00,4.487272897066613E+001
1.213837945981994E+011,-4.63E+00,4.438753633927756E+000
1.214038012670890E+011,-4.62E+00,-3.82E+01
1.214238079359787E+011,-4.77E+00,-7.93E+01
1.214438146048683E+011,-4.89E+00,-1.19E+02
1.214638212737579E+011,-4.76E+00,-1.59E+02
1.214838279426476E+011,-4.63E+00,1.590724840023097E+002
1.215038346115372E+011,-4.86E+00,1.173878554716152E+002
1.215238412804268E+011,-5.03E+00,7.847815299812733E+001
1.215438479493164E+011,-4.97E+00,3.921485008585246E+001
1.215638546182061E+011,-4.76E+00,-3.78E-01
1.215838612870957E+011,-4.58E+00,-4.19E+01
1.216038679559853E+011,-4.73E+00,-8.41E+01
1.216238746248750E+011,-5.03E+00,-1.24E+02
1.216438812937646E+011,-5.02E+00,-1.63E+02
1.216638879626542E+011,-5.06E+00,1.583867519352547E+002
1.216838946315439E+011,-4.89E+00,1.189357800434435E+002
1.217039013004335E+011,-4.85E+00,7.836567519478818E+001
1.217239079693231E+011,-4.82E+00,3.902019828801932E+001
1.217439146382127E+011,-4.79E+00,-1.91E+00
1.217639213071024E+011,-4.87E+00,-4.14E+01
1.217839279759920E+011,-4.84E+00,-8.17E+01
1.218039346448816E+011,-4.95E+00,-1.22E+02
1.218239413137713E+011,-4.88E+00,-1.62E+02
1.218439479826609E+011,-4.97E+00,1.569628118073816E+002
1.218639546515505E+011,-5.15E+00,1.166794883785683E+002
1.218839613204402E+011,-5.32E+00,7.643282481567717E+001
1.219039679893298E+011,-5.46E+00,3.724088847856038E+001
1.219239746582194E+011,-5.38E+00,-3.18E+00
1.219439813271090E+011,-5.53E+00,-4.42E+01
1.219639879959987E+011,-5.71E+00,-8.42E+01
1.219839946648883E+011,-5.87E+00,-1.24E+02
1.220040013337779E+011,-5.78E+00,-1.62E+02
1.220240080026676E+011,-5.59E+00,1.568213508751656E+002
1.220440146715572E+011,-5.65E+00,1.157166366668960E+002
1.220640213404468E+011,-5.69E+00,7.527265069722860E+001
1.220840280093364E+011,-5.78E+00,3.485304515928386E+001
1.221040346782261E+011,-5.72E+00,-4.45E+00
1.221240413471157E+011,-5.62E+00,-4.49E+01
1.221440480160053E+011,-5.51E+00,-8.54E+01
1.221640546848950E+011,-5.40E+00,-1.27E+02
1.221840613537846E+011,-5.55E+00,-1.68E+02
1.222040680226742E+011,-5.36E+00,1.533120749306258E+002
1.222240746915639E+011,-5.10E+00,1.123733421508276E+002
1.222440813604535E+011,-4.84E+00,7.029923829984358E+001
1.222640880293431E+011,-4.91E+00,2.725527906308413E+001
1.222840946982327E+011,-5.15E+00,-1.27E+01
1.223041013671224E+011,-5.12E+00,-5.30E+01
1.223241080360120E+011,-5.07E+00,-9.29E+01
1.223441147049016E+011,-4.86E+00,-1.34E+02
1.223641213737913E+011,-4.98E+00,-1.75E+02
1.223841280426809E+011,-4.84E+00,1.446568973361811E+002
1.224041347115705E+011,-4.89E+00,1.036413040067636E+002
1.224241413804602E+011,-4.97E+00,6.381678467387979E+001
1.224441480493498E+011,-4.92E+00,2.382393176332121E+001
1.224641547182394E+011,-4.94E+00,-1.49E+01
1.224841613871290E+011,-4.70E+00,-5.57E+01
1.225041680560187E+011,-4.73E+00,-9.61E+01
1.225241747249083E+011,-4.77E+00,-1.36E+02
1.225441813937979E+011,-4.83E+00,-1.75E+02
1.225641880626876E+011,-4.57E+00,1.459012936170412E+002
1.225841947315772E+011,-4.54E+00,1.053906817107168E+002
1.226042014004668E+011,-4.63E+00,6.549872898232182E+001
1.226242080693565E+011,-4.75E+00,2.625673759363676E+001
1.226442147382461E+011,-4.66E+00,-1.09E+01
1.226642214071357E+011,-4.34E+00,-5.16E+01
1.226842280760253E+011,-4.39E+00,-9.27E+01
1.227042347449150E+011,-4.52E+00,-1.33E+02
1.227242414138046E+011,-4.67E+00,-1.71E+02
1.227442480826942E+011,-4.36E+00,1.499392168110717E+002
1.227642547515839E+011,-4.20E+00,1.084974969628591E+002
1.227842614204735E+011,-4.26E+00,6.759581969834829E+001
1.228042680893631E+011,-4.42E+00,2.712213724898501E+001
1.228242747582528E+011,-4.46E+00,-1.15E+01
1.228442814271424E+011,-4.15E+00,-5.22E+01
1.228642880960320E+011,-4.08E+00,-9.39E+01
1.228842947649217E+011,-4.19E+00,-1.36E+02
1.229043014338113E+011,-4.41E+00,-1.76E+02
1.229243081027009E+011,-4.39E+00,1.447195385363908E+002
1.229443147715905E+011,-4.28E+00,1.039146474565702E+002
1.229643214404802E+011,-4.29E+00,6.228007909928213E+001
1.229843281093698E+011,-4.46E+00,2.086466287216826E+001
1.230043347782594E+011,-4.65E+00,-1.83E+01
1.230243414471491E+011,-4.54E+00,-5.86E+01
1.230443481160387E+011,-4.50E+00,-9.93E+01
1.230643547849283E+011,-4.47E+00,-1.41E+02
1.230843614538179E+011,-4.67E+00,1.778877471228566E+002
1.231043681227076E+011,-4.78E+00,1.386863869602262E+002
1.231243747915972E+011,-4.83E+00,9.818059304065022E+001
1.231443814604868E+011,-4.86E+00,5.915161710399093E+001
1.231643881293765E+011,-4.69E+00,1.889665919524539E+001
1.231843947982661E+011,-4.87E+00,-2.19E+01
1.232044014671557E+011,-4.79E+00,-6.11E+01
1.232244081360454E+011,-4.88E+00,-1.01E+02
1.232444148049350E+011,-4.90E+00,-1.40E+02
1.232644214738246E+011,-4.68E+00,-1.80E+02
1.232844281427142E+011,-4.62E+00,1.401898381515528E+002
1.233044348116039E+011,-4.61E+00,9.920667780573051E+001
1.233244414804935E+011,-4.86E+00,5.823212454475599E+001
1.233444481493831E+011,-5.22E+00,1.987266603005740E+001
1.233644548182728E+011,-5.23E+00,-1.75E+01
1.233844614871624E+011,-4.87E+00,-5.65E+01
1.234044681560520E+011,-4.74E+00,-9.84E+01
1.234244748249417E+011,-4.98E+00,-1.40E+02
1.234444814938313E+011,-5.36E+00,-1.80E+02
1.234644881627209E+011,-5.54E+00,1.427563458107500E+002
1.234844948316105E+011,-5.28E+00,1.033680677880126E+002
1.235045015005002E+011,-5.21E+00,6.199351824673415E+001
1.235245081693898E+011,-5.50E+00,1.977832110072380E+001
1.235445148382794E+011,-6.04E+00,-1.88E+01
1.235645215071691E+011,-5.83E+00,-5.52E+01
1.235845281760587E+011,-5.56E+00,-9.59E+01
1.236045348449483E+011,-5.35E+00,-1.37E+02
1.236245415138380E+011,-5.43E+00,1.798426302440724E+002
1.236445481827276E+011,-5.86E+00,1.390758569601699E+002
1.236645548516172E+011,-5.88E+00,9.998577269687959E+001
1.236845615205068E+011,-5.85E+00,5.943642005615850E+001
1.237045681893965E+011,-5.80E+00,1.801393339966624E+001
1.237245748582861E+011,-5.99E+00,-2.35E+01
1.237445815271757E+011,-6.21E+00,-6.29E+01
1.237645881960654E+011,-6.21E+00,-1.03E+02
1.237845948649550E+011,-6.23E+00,-1.43E+02
1.238046015338446E+011,-6.18E+00,1.759501047702390E+002
1.238246082027343E+011,-6.30E+00,1.348054976432312E+002
1.238446148716239E+011,-6.41E+00,9.484903378270776E+001
1.238646215405135E+011,-6.52E+00,5.618897957344100E+001
1.238846282094031E+011,-6.32E+00,1.768972021925476E+001
1.239046348782928E+011,-6.07E+00,-2.35E+01
1.239246415471824E+011,-6.20E+00,-6.33E+01
1.239446482160720E+011,-5.91E+00,-1.03E+02
1.239646548849617E+011,-5.79E+00,-1.44E+02
1.239846615538513E+011,-5.68E+00,1.758210979331838E+002
1.240046682227409E+011,-5.68E+00,1.346860599893224E+002
1.240246748916305E+011,-5.63E+00,9.604918006826706E+001
1.240446815605202E+011,-5.48E+00,5.491416870090863E+001
1.240646882294098E+011,-5.46E+00,1.478426667080381E+001
1.240846948982994E+011,-5.42E+00,-2.51E+01
1.241047015671891E+011,-5.32E+00,-6.47E+01
1.241247082360787E+011,-5.04E+00,-1.05E+02
1.241447149049683E+011,-4.93E+00,-1.47E+02
1.241647215738580E+011,-4.98E+00,1.719192423182186E+002
1.241847282427476E+011,-5.12E+00,1.307676882101677E+002
1.242047349116372E+011,-5.30E+00,9.143152500988597E+001
1.242247415805268E+011,-5.14E+00,5.212667408575017E+001
1.242447482494165E+011,-5.08E+00,1.101367946277193E+001
1.242647549183061E+011,-5.20E+00,-2.94E+01
1.242847615871957E+011,-5.23E+00,-6.98E+01
1.243047682560854E+011,-5.46E+00,-1.09E+02
1.243247749249750E+011,-5.31E+00,-1.47E+02
1.243447815938646E+011,-5.09E+00,1.722813699135824E+002
1.243647882627543E+011,-5.00E+00,1.319778710601752E+002
1.243847949316439E+011,-4.83E+00,9.060253476065167E+001
1.244048016005335E+011,-4.94E+00,4.934850913371789E+001
1.244248082694231E+011,-5.02E+00,9.488275244428735E+000
1.244448149383128E+011,-5.04E+00,-3.10E+01
1.244648216072024E+011,-5.02E+00,-7.01E+01
1.244848282760920E+011,-4.80E+00,-1.12E+02
1.245048349449817E+011,-4.94E+00,-1.53E+02
1.245248416138713E+011,-5.19E+00,1.664923886941341E+002
1.245448482827609E+011,-5.40E+00,1.280043716442633E+002
1.245648549516505E+011,-5.01E+00,8.984785825932879E+001
1.245848616205402E+011,-4.76E+00,4.763098179359002E+001
1.246048682894298E+011,-4.91E+00,5.501165180955534E+000
1.246248749583194E+011,-5.27E+00,-3.43E+01
1.246448816272091E+011,-5.25E+00,-7.14E+01
1.246648882960987E+011,-4.85E+00,-1.12E+02
1.246848949649883E+011,-4.69E+00,-1.54E+02
1.247049016338780E+011,-4.83E+00,1.642071256203015E+002
1.247249083027676E+011,-5.32E+00,1.243002467077344E+002
1.247449149716572E+011,-5.24E+00,8.663900846140658E+001
1.247649216405468E+011,-5.06E+00,4.700716657670162E+001
1.247849283094365E+011,-4.90E+00,6.205091928584745E+000
1.248049349783261E+011,-4.93E+00,-3.54E+01
1.248249416472157E+011,-5.26E+00,-7.51E+01
1.248449483161054E+011,-5.17E+00,-1.14E+02
1.248649549849950E+011,-5.09E+00,-1.54E+02
1.248849616538846E+011,-5.03E+00,1.652528680717951E+002
1.249049683227743E+011,-5.26E+00,1.241982261510834E+002
1.249249749916639E+011,-5.27E+00,8.682798458215009E+001
1.249449816605535E+011,-5.03E+00,4.639581361286732E+001
1.249649883294432E+011,-5.00E+00,5.230560861594769E+000
1.249849949983328E+011,-5.17E+00,-3.56E+01
1.250050016672224E+011,-5.50E+00,-7.36E+01
1.250250083361120E+011,-5.01E+00,-1.11E+02
1.250450150050017E+011,-4.70E+00,-1.53E+02
1.250650216738913E+011,-4.68E+00,1.645167666850203E+002
1.250850283427809E+011,-5.16E+00,1.232397786394244E+002
1.251050350116706E+011,-5.16E+00,8.726873534551820E+001
1.251250416805602E+011,-4.80E+00,4.650226577584400E+001
1.251450483494498E+011,-4.69E+00,5.287070549235977E+000
1.251650550183395E+011,-4.80E+00,-3.66E+01
1.251850616872291E+011,-5.22E+00,-7.59E+01
1.252050683561187E+011,-5.08E+00,-1.15E+02
1.252250750250083E+011,-4.99E+00,-1.55E+02
1.252450816938980E+011,-4.96E+00,1.645345068862220E+002
1.252650883627876E+011,-5.13E+00,1.233587056976946E+002
1.252850950316772E+011,-5.31E+00,8.483393714734918E+001
1.253051017005669E+011,-5.20E+00,4.508329440230111E+001
1.253251083694565E+011,-5.22E+00,4.612598949530044E+000
1.253451150383461E+011,-5.28E+00,-3.53E+01
1.253651217072358E+011,-5.41E+00,-7.54E+01
1.253851283761254E+011,-5.44E+00,-1.14E+02
1.254051350450150E+011,-5.34E+00,-1.54E+02
1.254251417139046E+011,-5.30E+00,1.658541198238889E+002
1.254451483827943E+011,-5.30E+00,1.258145078354047E+002
1.254651550516839E+011,-5.25E+00,8.554935802538969E+001
1.254851617205735E+011,-5.23E+00,4.489482587320965E+001
1.255051683894632E+011,-5.26E+00,4.321881303687090E+000
1.255251750583528E+011,-5.38E+00,-3.65E+01
1.255451817272424E+011,-5.50E+00,-7.59E+01
1.255651883961321E+011,-5.53E+00,-1.16E+02
1.255851950650217E+011,-5.52E+00,-1.56E+02
1.256052017339113E+011,-5.47E+00,1.637520317155581E+002
1.256252084028009E+011,-5.48E+00,1.227833598920409E+002
1.256452150716906E+011,-5.66E+00,8.199456867654598E+001
1.256652217405802E+011,-5.80E+00,4.310875078221117E+001
1.256852284094698E+011,-5.64E+00,3.536607757509843E+000
1.257052350783595E+011,-5.47E+00,-3.69E+01
1.257252417472491E+011,-5.36E+00,-7.88E+01
1.257452484161387E+011,-5.57E+00,-1.21E+02
1.257652550850284E+011,-5.77E+00,-1.60E+02
1.257852617539180E+011,-5.64E+00,1.608990262628242E+002
1.258052684228076E+011,-5.43E+00,1.204397291422687E+002
1.258252750916972E+011,-5.31E+00,7.845921267917716E+001
1.258452817605869E+011,-5.41E+00,3.701064992903259E+001
1.258652884294765E+011,-5.56E+00,-3.31E+00
1.258852950983661E+011,-5.55E+00,-4.29E+01
1.259053017672558E+011,-5.44E+00,-8.34E+01
1.259253084361454E+011,-5.43E+00,-1.24E+02
1.259453151050350E+011,-5.36E+00,-1.65E+02
1.259653217739246E+011,-5.44E+00,1.547754239106471E+002
1.259853284428143E+011,-5.36E+00,1.145101963709191E+002
1.260053351117039E+011,-5.36E+00,7.357388422180176E+001
1.260253417805935E+011,-5.20E+00,3.323600949150197E+001
1.260453484494832E+011,-5.23E+00,-8.84E+00
1.260653551183728E+011,-5.41E+00,-4.96E+01
1.260853617872624E+011,-5.50E+00,-8.97E+01
1.261053684561521E+011,-5.71E+00,-1.30E+02
1.261253751250417E+011,-5.63E+00,-1.68E+02
1.261453817939313E+011,-5.50E+00,1.512637974513155E+002
1.261653884628209E+011,-5.59E+00,1.107857789886317E+002
1.261853951317106E+011,-5.68E+00,7.115812894185777E+001
1.262054018006002E+011,-5.64E+00,3.223841120847392E+001
1.262254084694898E+011,-5.52E+00,-8.11E+00
1.262454151383795E+011,-5.58E+00,-4.89E+01
1.262654218072691E+011,-5.70E+00,-8.85E+01
1.262854284761587E+011,-5.76E+00,-1.27E+02
1.263054351450484E+011,-5.56E+00,-1.66E+02
1.263254418139380E+011,-5.38E+00,1.535237846862951E+002
1.263454484828276E+011,-5.34E+00,1.127146381365336E+002
1.263654551517172E+011,-5.47E+00,7.205529296001026E+001
1.263854618206069E+011,-5.43E+00,3.328465373981639E+001
1.264054684894965E+011,-5.37E+00,-7.34E+00
1.264254751583861E+011,-5.36E+00,-4.74E+01
1.264454818272758E+011,-5.41E+00,-8.79E+01
1.264654884961654E+011,-5.53E+00,-1.27E+02
1.264854951650550E+011,-5.36E+00,-1.67E+02
1.265055018339446E+011,-5.22E+00,1.527778259905238E+002
1.265255085028343E+011,-5.17E+00,1.116659953336675E+002
1.265455151717239E+011,-5.25E+00,7.177542423944870E+001
1.265655218406135E+011,-5.08E+00,3.176192062931289E+001
1.265855285095032E+011,-5.01E+00,-9.47E+00
1.266055351783928E+011,-5.01E+00,-5.03E+01
1.266255418472824E+011,-5.05E+00,-9.13E+01
1.266455485161721E+011,-5.15E+00,-1.31E+02
1.266655551850617E+011,-4.99E+00,-1.71E+02
1.266855618539513E+011,-4.90E+00,1.482892486023613E+002
1.267055685228409E+011,-4.96E+00,1.072251789958560E+002
1.267255751917306E+011,-5.03E+00,6.705843149007654E+001
1.267455818606202E+011,-5.01E+00,2.689623999019203E+001
1.267655885295098E+011,-5.02E+00,-1.34E+01
1.267855951983995E+011,-5.04E+00,-5.40E+01
1.268056018672891E+011,-5.17E+00,-9.44E+01
1.268256085361787E+011,-5.17E+00,-1.33E+02
1.268456152050684E+011,-5.03E+00,-1.73E+02
1.268656218739580E+011,-4.99E+00,1.458867085768313E+002
1.268856285428476E+011,-5.01E+00,1.046543066827953E+002
1.269056352117372E+011,-5.19E+00,6.424454036801815E+001
1.269256418806269E+011,-5.20E+00,2.488694351136347E+001
1.269456485495165E+011,-5.25E+00,-1.54E+01
1.269656552184061E+011,-5.25E+00,-5.57E+01
1.269856618872958E+011,-5.33E+00,-9.63E+01
1.270056685561854E+011,-5.57E+00,-1.35E+02
1.270256752250750E+011,-5.35E+00,-1.74E+02
1.270456818939647E+011,-5.29E+00,1.456088670515892E+002
1.270656885628543E+011,-5.21E+00,1.054658551756932E+002
1.270856952317439E+011,-5.23E+00,6.460806859773882E+001
1.271057019006335E+011,-5.31E+00,2.551295666738718E+001
1.271257085695232E+011,-5.15E+00,-1.43E+01
1.271457152384128E+011,-5.08E+00,-5.50E+01
1.271657219073024E+011,-5.09E+00,-9.59E+01
1.271857285761921E+011,-5.23E+00,-1.36E+02
1.272057352450817E+011,-5.24E+00,-1.75E+02
1.272257419139713E+011,-5.26E+00,1.445346259698797E+002
1.272457485828610E+011,-5.31E+00,1.050050149174565E+002
1.272657552517506E+011,-5.29E+00,6.613734854785800E+001
1.272857619206402E+011,-5.06E+00,2.681810150723138E+001
1.273057685895299E+011,-4.81E+00,-1.46E+01
1.273257752584195E+011,-4.93E+00,-5.66E+01
1.273457819273091E+011,-5.15E+00,-9.60E+01
1.273657885961987E+011,-5.12E+00,-1.35E+02
1.273857952650884E+011,-4.75E+00,-1.75E+02
1.274058019339780E+011,-4.61E+00,1.429684766039874E+002
1.274258086028676E+011,-4.76E+00,1.010041611547215E+002
1.274458152717573E+011,-4.94E+00,6.045385429735539E+001
1.274658219406469E+011,-5.00E+00,2.081232982550712E+001
1.274858286095365E+011,-4.80E+00,-1.96E+01
1.275058352784262E+011,-4.72E+00,-6.18E+01
1.275258419473158E+011,-4.86E+00,-1.04E+02
1.275458486162054E+011,-5.10E+00,-1.45E+02
1.275658552850950E+011,-5.22E+00,1.761175213291395E+002
1.275858619539847E+011,-5.04E+00,1.357348869475880E+002
1.276058686228743E+011,-4.96E+00,9.355911608381757E+001
1.276258752917639E+011,-5.18E+00,5.171451509230375E+001
1.276458819606536E+011,-5.47E+00,1.160821256246407E+001
1.276658886295432E+011,-5.45E+00,-2.77E+01
1.276858952984328E+011,-5.42E+00,-6.87E+01
1.277059019673225E+011,-5.53E+00,-1.10E+02
1.277259086362121E+011,-5.75E+00,-1.50E+02
1.277459153051017E+011,-5.69E+00,1.719339231316423E+002
1.277659219739913E+011,-5.47E+00,1.310212041758891E+002
1.277859286428810E+011,-5.56E+00,8.972481529620382E+001
1.278059353117706E+011,-5.71E+00,4.913385816717698E+001
1.278259419806602E+011,-5.96E+00,9.696173236686224E+000
1.278459486495499E+011,-5.87E+00,-2.90E+01
1.278659553184395E+011,-5.69E+00,-6.96E+01
1.278859619873291E+011,-5.91E+00,-1.12E+02
1.279059686562188E+011,-6.50E+00,-1.50E+02
1.279259753251084E+011,-6.47E+00,1.741428242502520E+002
1.279459819939980E+011,-6.17E+00,1.355391961727633E+002
1.279659886628876E+011,-5.95E+00,9.518431258396912E+001
1.279859953317773E+011,-6.11E+00,5.449915996351026E+001
1.280060020006669E+011,-6.26E+00,1.623121432818877E+001
1.280260086695565E+011,-6.10E+00,-2.23E+01
1.280460153384462E+011,-5.92E+00,-6.30E+01
1.280660220073358E+011,-6.00E+00,-1.04E+02
1.280860286762254E+011,-6.24E+00,-1.43E+02
1.281060353451150E+011,-6.11E+00,1.773757457499773E+002
1.281260420140047E+011,-5.98E+00,1.361414205897977E+002
1.281460486828943E+011,-6.17E+00,9.446328431155976E+001
1.281660553517839E+011,-6.46E+00,5.550272386311497E+001
1.281860620206736E+011,-6.20E+00,1.759912981621689E+001
1.282060686895632E+011,-5.84E+00,-2.44E+01
1.282260753584528E+011,-5.83E+00,-6.75E+01
1.282460820273425E+011,-6.13E+00,-1.10E+02
1.282660886962321E+011,-6.38E+00,-1.48E+02
1.282860953651217E+011,-6.00E+00,1.723965791614791E+002
1.283061020340113E+011,-5.75E+00,1.298193817946272E+002
1.283261087029010E+011,-5.83E+00,8.731704770677662E+001
1.283461153717906E+011,-6.06E+00,4.615256717324820E+001
1.283661220406802E+011,-6.29E+00,6.890492024869705E+000
1.283861287095699E+011,-6.06E+00,-3.20E+01
1.284061353784595E+011,-5.79E+00,-7.31E+01
1.284261420473491E+011,-5.72E+00,-1.15E+02
1.284461487162387E+011,-5.72E+00,-1.56E+02
1.284661553851284E+011,-5.86E+00,1.633205740553030E+002
1.284861620540180E+011,-5.83E+00,1.239127775628751E+002
1.285061687229076E+011,-5.74E+00,8.395619724049233E+001
1.285261753917973E+011,-5.62E+00,4.328240471662163E+001
1.285461820606869E+011,-5.62E+00,2.729492754130594E+000
1.285661887295765E+011,-5.64E+00,-3.76E+01
1.285861953984662E+011,-5.67E+00,-7.74E+01
1.286062020673558E+011,-5.66E+00,-1.17E+02
1.286262087362454E+011,-5.57E+00,-1.57E+02
1.286462154051350E+011,-5.65E+00,1.615006378150608E+002
1.286662220740247E+011,-6.05E+00,1.220403861740328E+002
1.286862287429143E+011,-6.18E+00,8.519778364135543E+001
1.287062354118039E+011,-6.00E+00,4.703851585612981E+001
1.287262420806936E+011,-5.75E+00,7.462400058751386E+000
1.287462487495832E+011,-5.81E+00,-3.37E+01
1.287662554184728E+011,-6.01E+00,-7.22E+01
1.287862620873625E+011,-5.93E+00,-1.11E+02
1.288062687562521E+011,-5.74E+00,-1.50E+02
1.288262754251417E+011,-5.45E+00,1.690400893076727E+002
1.288462820940313E+011,-5.58E+00,1.271904414800875E+002
1.288662887629210E+011,-5.81E+00,8.739068219323698E+001
1.288862954318106E+011,-6.01E+00,4.780184719770146E+001
1.289063021007002E+011,-5.84E+00,1.168286633319641E+001
1.289263087695899E+011,-5.46E+00,-3.04E+01
1.289463154384795E+011,-5.61E+00,-7.23E+01
1.289663221073691E+011,-5.80E+00,-1.12E+02
1.289863287762588E+011,-5.97E+00,-1.51E+02
1.290063354451484E+011,-5.55E+00,1.708959100681157E+002
1.290263421140380E+011,-5.29E+00,1.286045627643038E+002
1.290463487829276E+011,-5.47E+00,8.635074612786353E+001
1.290663554518173E+011,-5.87E+00,4.670251934896545E+001
1.290863621207069E+011,-5.80E+00,1.059482330319644E+001
1.291063687895965E+011,-5.29E+00,-3.04E+01
1.291263754584862E+011,-5.19E+00,-7.27E+01
1.291463821273758E+011,-5.46E+00,-1.14E+02
1.291663887962654E+011,-5.87E+00,-1.53E+02
1.291863954651551E+011,-5.59E+00,1.711816186354743E+002
1.292064021340447E+011,-5.09E+00,1.301200372368152E+002
1.292264088029343E+011,-5.04E+00,8.731792148777636E+001
1.292464154718239E+011,-5.45E+00,4.610401055889924E+001
1.292664221407136E+011,-5.84E+00,8.369105305261947E+000
1.292864288096032E+011,-5.66E+00,-2.83E+01
1.293064354784928E+011,-5.37E+00,-6.79E+01
1.293264421473825E+011,-5.17E+00,-1.09E+02
1.293464488162721E+011,-5.21E+00,-1.50E+02
1.293664554851617E+011,-5.29E+00,1.704044859473358E+002
1.293864621540514E+011,-5.33E+00,1.303786857980848E+002
1.294064688229410E+011,-5.33E+00,9.073264427968272E+001
1.294264754918306E+011,-5.30E+00,5.051435386725193E+001
1.294464821607203E+011,-5.37E+00,1.038641275062021E+001
1.294664888296099E+011,-5.29E+00,-2.97E+01
1.294864954984995E+011,-5.33E+00,-7.02E+01
